114   J1819-17     ncb+15     2.352135                15  ncb+15     0.425146               3  ncb+15     67            23  ncb+15     1.88
115   J1822-0848   fsk+04     2.50451781786            5  bbb+12     0.399278453069         7  bbb+12     186.3          7  lfl+06     3.83

116   J1822-1252   hfs+04     2.0710402725             5  hfs+04     0.48284913301         10  hfs+04     925           25  hfs+04     6.38
117   J1824-0127   lfl+06     2.49946826743           11  lfl+06     0.400085095311        17  lfl+06     58.0          15  lfl+06     1.87
118   J1825-31     bbb+12     2.382                    0  bbb+12         0.419815           0  bbb+12     120            0  bbb+12     6.83
119   B1823-11     cl86       2.093136309720          14  hlk+04     0.477751972175         3  hlk+04     320.58         6  hlk+04     3.97
120   J1831-1223   mhl+02     2.8579410013             6  mhl+02     0.34990225465          7  mhl+02     342            5  mhl+02     4.88

121   J1831-1329   mhl+02     2.1656793503             3  mhl+02     0.46174887333          5  mhl+02     338            5  mhl+02     6.30
122   J1834-0845   kkp+12     2.4823018                1  kkp+12     0.402851901           17  kkp+12     *              0  *          *
123   J1839-0332   ncb+15     2.67568226451            6  ncb+15     0.373736453414         9  ncb+15     195.1          0  ncb+15     4.04
124   J1840-0840   lfl+06     5.3093766847            20  lfl+06     0.18834602617          7  lfl+06     272           19  lfl+06     5.10
125   J1842+0257   lfl+06     3.08825579295           13  lfl+06     0.323807374468        13  lfl+06     148.1         11  lfl+06     5.04

126   J1843-0211   hfs+04     2.02752438872            5  hfs+04     0.493212316244        11  hfs+04     441.7          9  hfs+04     5.94
127   J1843+2024   zcwl96     3.4065386707             4  clm+05     0.29355310380          4  clm+05     85.3           2  clm+05     6.03
128   J1845-1351   lfl+06     2.61891846726            6  lfl+06     0.381837011156         8  lfl+06     197.4         14  lfl+06     9.18
129   J1846-0257   mll+06     4.4767225398             1  mlk+09     0.223377703467         5  mlk+09     237            7  mlk+09     4.00
130   J1846-42     tjb+13     2.273                    0  tjb+13         0.439947           0  tjb+13     62             0  tjb+13     3.74

131   J1846-7403   jbo+09     4.8788385261             5  jbo+09     0.20496681631          3  jbo+09     97            20  jbo+09     25.00
132   J1848+0604   lxf+05     2.21860264699            3  lxf+05     0.450734159790         7  lxf+05     242.7          7  lxf+05     12.61
133   B1845-19     mlt+78     4.30818959857            4  hlk+04     0.2321160610787       18  hlk+04     18.23          7  hlk+04     0.75
134   J1850-0006   kel+09     2.1914979680             5  kel+09     0.45630888762         11  kel+09     570           20  kel+09     5.63
135   B1849+00     cjlm87     2.18019517754           15  hlk+04     0.45867453075          3  hlk+04     787           17  hlk+04     8.00

136   J1853+0853   lfl+06     3.9146579157             5  lfl+06     0.25545016232          3  lfl+06     214            5  lfl+06     12.63
137   J1854+0306   dcm+09     4.5578200962             1  kkl+11     0.219403131079         5  kkl+11     192.4         52  kkl+11     4.49
138   J1854-1557   bbj+11     3.4532                   1  bbj+11     0.289586               9  bbj+11     160           25  bbj+11     12.94
139   J1857-1027   ebvb01     3.6872190477             3  ebvb01     0.27120710407          3  ebvb01     108.9          7  ebvb01     4.04
140   J1858+0241   hfs+04     4.6932329333            12  hfs+04     0.21307273988          5  hfs+04     336           15  hfs+04     5.15

141   J1901+0413   mhl+02     2.6630796830             8  mhl+02     0.37550509899         11  mhl+02     352            3  mhl+02     5.34
142   J1901+0511   lsb+17     4.6003689902             4  lsb+17     0.217373867646        19  lsb+17     410            7  lsb+17     5.83
143   J1907+0919   ksh+99     5.198346                 3  met+06     0.19236888            12  met+06     *              0  *          *
144   B1907+03     mb75       2.33026282052            7  hlk+04     0.429136143440        12  hlk+04     82.93         10  hlk+04     2.86
145   J1910+0714   nft95      2.7124228384             3  cn95       0.36867408202          5  cn95       124.06         5  cn95       3.68

146   B1910+20     dls73      2.232969028273           8  hlk+04     0.4478342454993       15  hlk+04     88.5961       62  bkk+16     3.37
147   J1915+0752   rtj+96     2.05831378861            7  clm+05     0.485834572714        17  clm+05     105.3          3  clm+05     3.56
148   J1915-11     kkl+15     2.1770                   2  kkl+15     0.45935                5  kkl+15     91.06          8  kkl+15     5.49
149   J1916+0852   hfs+04     2.1827459895             6  hfs+04     0.45813851213         12  hfs+04     295           10  hfs+04     9.41
150   J1917+0834   nic99      2.129665364024           4  clm+05     0.4695573383935        9  clm+05     29.18          6  clm+05     1.23

151   J1919+1745   dcm+09     2.081343459724           9  nab+13     0.480458905198         3  nab+13     142.3          2  nab+13     4.09
152   J1920+1040   hfs+04     2.21580173889           20  hfs+04     0.45130391517          4  hfs+04     304            9  hfs+04     10.15
153   J1924+1631   nab+13     2.9351864592             2  nab+13     0.34069385843          3  nab+13     518.5          9  nab+13     10.19
154   J1925-16     bbj+11     3.8858                   2  bbj+11     0.257347              14  bbj+11     88            20  bbj+11     7.94
155   J1926-1314   rsm+13     4.86428379983           10  rsm+13     0.205580110280         5  rsm+13     40.83          5  rsm+13     1.53

156   J1935+2154   irz+14     3.24498                  1  irz+14     0.3081683             10  irz+14     *              0  *          *
157   J1937+1505   hfs+04     2.8727736506             7  hfs+04     0.34809564610          8  hfs+04     237           11  hfs+04     6.45
158   J1938+14     dsm+16     2.90251                  0  dsm+16         0.344529           0  dsm+16     74.2           0  dsm+16     2.54
159   J1939+10     cnst96     2.31                     3  cnst96     0.433                  6  cnst96     90             8  cnst96     3.55
160   J1941+2525   nab+13     2.30615269700            2  nab+13     0.433622631017         4  nab+13     314.4          4  nab+13     11.16

161   J1946+14     dsm+16     2.28244                  0  dsm+16         0.438128           0  dsm+16     50.3           0  dsm+16     2.09
162   J1946+24     dcm+09     4.729                    0  dcm+09         0.211461           0  dcm+09     96             0  dcm+09     4.30
163   J1951+1123   nft95      5.0940830275             2  cn95       0.196306183979         8  cn95       31.29          9  cn95       1.51
164   J1956+07     dsm+16     5.01248                  0  dsm+16         0.199502           0  dsm+16     61.3           0  dsm+16     3.16
165   B2002+31     dlp70      2.11126473382            4  hlk+04     0.473649743674         7  hlk+04     234.820        8  hlk+04     8.00

166   J2005-0020   mld+96     2.27966105858            4  hlk+04     0.438661702026         7  hlk+04     35.93         17  hlk+04     1.83
167   J2007+20     kkl+15     4.634                    7  kkl+15     0.2158                 4  kkl+15     67.0           4  kkl+15     3.81
168   J2015+2524   nft95      2.3032990816             9  cn95       0.43415985705         17  cn95       13             3  cn95       0.88
169   J2033+0042   bb10       5.01339800063           90  lbr+13     0.19946551219          4  lbr+13     37.84         13  lbr+13     2.93
170   B2034+19     stwd85     2.0743770781             5  dtms88     0.48207243059         12  dtms88     36.891647     48  bkk+16     2.79

171   J2105+07     dsm+16     3.74663                  0  dsm+16         0.266907           0  dsm+16     52.6           0  dsm+16     25.00
172   J2105+6223   kkl+15     2.30487883766            4  kkl+15     0.433862285366         7  kkl+15     50.75          8  kkl+15     2.72
173   J2111+2106   blr+13     3.9538529596             6  blr+13     0.25291785259          4  blr+13     59.2964       35  bkk+16     8.40
174   J2111+40     hrk+08     4.061                    0  hrk+08         0.246245           0  hrk+08     120            0  hrk+08     5.28
175   J2210+57     slr+14     2.05743                 13  slr+14     0.48604                4  slr+14     189.43         6  slr+14     3.81

176   J2238+6021   hrk+08     3.07                     0  hrk+08         0.325733           0  hrk+08     182            0  hrk+08     3.63
177   B2319+60     dlp70      2.256488426824           5  hlk+04     0.4431664652530        9  hlk+04     94.591        18  hlk+04     2.70
178   B2321-61     mlt+78     2.3474860533             2  dmk+93     0.42598762135          4  dmk+93     14.0           6  dmk+93     1.21
